Sample,image_name.x,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta,h.asm.s1,h.con.s1,h.cor.s1,h.var.s1,h.idm.s1,h.sav.s1,h.sva.s1,h.sen.s1,h.ent.s1,h.dva.s1,h.den.s1,h.f12.s1,h.f13.s1,h.asm.s2,h.con.s2,h.cor.s2,h.var.s2,h.idm.s2,h.sav.s2,h.sva.s2,h.sen.s2,h.ent.s2,h.dva.s2,h.den.s2,h.f12.s2,h.f13.s2,Wavelength,X.Transmittance,image_name.y,microplastics
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,2623.4309623431,114.505108494697,image6.png,1
Sample9,image28.png,398842.0,4306.0,513.878141248464,284.83964586665,0.695479690569003,1022.57949754132,853.52180813455,567.052236223868,2585.63794169173,0.856279144495714,-0.0076441976015865,0.7950397627493,6.13067245749533,0.967881256325402,96.4376129964264,0.993627159607593,8.93239629679983,452.475065631294,0.165681626920177,0.167602039306542,0,0.0027617131886355,0.898286395806149,0.489022553944185,0.801544886421793,12.3051818593545,0.931089559996891,90.2838723624407,0.987208750665952,8.42634519347524,413.035124445176,0.167724433640814,0.171578990187917,0,0.0055251939200708,0.813699017714502,0.457959281194251,1273.21294701247,152.074401319741,image27.png,1
Sample4,image13.png,396249.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,842.775628455845,566.881198438356,2556.32366487446,0.849683844656809,0.0009404763567136,0.778273004874206,6.07997665241525,0.970633541779477,104.51906598267,0.993679857949672,9.61359933488438,497.077068426673,0.17533778158926,0.177242313686361,0,0.0027389487904352,0.904290530222565,0.503633832178613,0.785803315993717,12.2068009810265,0.937010571888811,97.8956327042613,0.987311017691241,9.05386316787289,454.1732211461,0.17706806434138,0.180891803411505,0,0.0054813043633974,0.824487907378402,0.473407077399815,1644.53125,28.7014678030303,image12.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,3285.31447930476,21.8637992831541,image15.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,3041.94992538551,94.7081744321008,image21.png,1
Sample1,image4.png,182876.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.720449922352,574.774229532579,2578.47560001961,0.790254743705993,0.078186940255121,0.742996678299814,10.1273499203557,0.957261274500385,119.479783872437,0.989472609230399,10.9300914249685,578.935268462504,0.199598291234608,0.202770649301842,0,0.0045525444281451,0.867357276677856,0.516682550661021,0.737861830475285,19.3670759949888,0.916857382115788,117.469005233634,0.979867904371113,10.7486184908563,557.566205142087,0.210247639413523,0.216314310384174,0,0.0086635643141473,0.776113254021762,0.489827710572344,2935.75418994413,117.906140647062,image2.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,3702.92887029289,109.368979274107,image6.png,1
Sample6,image18.png,286866.0,1102.0,107.824528143967,53.6841327771648,3.59966856473978,191.718854415201,713.712946114214,573.227984494503,2472.49039993372,0.793468265237535,0.0658536395758635,0.848986493592941,6.20690820831061,0.955332217642686,70.4785803183525,0.993547912465374,6.86409215797947,317.019688163826,0.132652854329298,0.134597147306441,0,0.0027959437309239,0.872910481105134,0.433806060130201,0.855591690348606,10.8301355673517,0.915434690633771,65.0341509332712,0.988742062819801,6.45073642703219,285.229560657651,0.132264104396108,0.135656607687346,0,0.00486666468805,0.790399022069461,0.403063332660899,1485.23748395379,57.1922246220302,image18.png,1
Sample8,image25.png,395211.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,840.370055489346,568.016720182384,2554.33959722288,0.849775799888275,0.0050587554398748,0.778356920874165,6.08036394453292,0.970620173168744,104.478553148997,0.993679455359114,9.61013494258654,496.850143885837,0.175290204363199,0.177194857778244,0,0.0027391227043459,0.904260654533508,0.50356271460165,0.78594829201598,12.2081051676425,0.936958105972742,97.8253361991622,0.987309661987898,9.04799266860184,453.788044319717,0.176983442436531,0.180807590038696,0,0.0054818862156825,0.824390131043703,0.473268306812141,1674.51700306291,69.41199620344,image24.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,2844.09981055328,88.966897977471,image21.png,1
Sample5,image16.png,393032.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,837.217473386391,570.110675466629,2552.60550774145,0.849567857148739,0.0087627556867038,0.778257794513946,6.07990644684631,0.97063596384396,104.526409219391,0.993679930928434,9.61422733535543,497.118203654507,0.175346404662913,0.177250914768357,0,0.0027389172645469,0.904295943442254,0.503646720125675,0.785811481880273,12.2068744489216,0.937007618681789,97.8916731950294,0.987310941321287,9.05353246886125,454.15152326382,0.177063298485911,0.180887060569605,0,0.0054813371405247,0.824482402985563,0.473399263402668,2927.40357300675,23.0286738351254,image15.png,1
Sample9,image28.png,398842.0,4306.0,513.878141248464,284.83964586665,0.695479690569003,1022.57949754132,853.52180813455,567.052236223868,2585.63794169173,0.856279144495714,-0.0076441976015865,0.7950397627493,6.13067245749533,0.967881256325402,96.4376129964264,0.993627159607593,8.93239629679983,452.475065631294,0.165681626920177,0.167602039306542,0,0.0027617131886355,0.898286395806149,0.489022553944185,0.801544886421793,12.3051818593545,0.931089559996891,90.2838723624407,0.987208750665952,8.42634519347524,413.035124445176,0.167724433640814,0.171578990187917,0,0.0055251939200708,0.813699017714502,0.457959281194251,2978.85613057071,109.522658400351,image27.png,1
Sample6,image18.png,286866.0,1102.0,107.824528143967,53.6841327771648,3.59966856473978,191.718854415201,713.712946114214,573.227984494503,2472.49039993372,0.793468265237535,0.0658536395758635,0.848986493592941,6.20690820831061,0.955332217642686,70.4785803183525,0.993547912465374,6.86409215797947,317.019688163826,0.132652854329298,0.134597147306441,0,0.0027959437309239,0.872910481105134,0.433806060130201,0.855591690348606,10.8301355673517,0.915434690633771,65.0341509332712,0.988742062819801,6.45073642703219,285.229560657651,0.132264104396108,0.135656607687346,0,0.00486666468805,0.790399022069461,0.403063332660899,1704.74967907574,29.0820734341253,image18.png,1
Sample8,image25.png,395211.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,840.370055489346,568.016720182384,2554.33959722288,0.849775799888275,0.0050587554398748,0.778356920874165,6.08036394453292,0.970620173168744,104.478553148997,0.993679455359114,9.61013494258654,496.850143885837,0.175290204363199,0.177194857778244,0,0.0027391227043459,0.904260654533508,0.50356271460165,0.78594829201598,12.2081051676425,0.936958105972742,97.8253361991622,0.987309661987898,9.04799266860184,453.788044319717,0.176983442436531,0.180807590038696,0,0.0054818862156825,0.824390131043703,0.473268306812141,3841.34946813616,111.434590365072,image24.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,1251.0460251046,110.801001156844,image6.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,1598.32635983264,116.572032478133,image6.png,1
Sample5,image16.png,393032.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,837.217473386391,570.110675466629,2552.60550774145,0.849567857148739,0.0087627556867038,0.778257794513946,6.07990644684631,0.97063596384396,104.526409219391,0.993679930928434,9.61422733535543,497.118203654507,0.175346404662913,0.177250914768357,0,0.0027389172645469,0.904295943442254,0.503646720125675,0.785811481880273,12.2068744489216,0.937007618681789,97.8916731950294,0.987310941321287,9.05353246886125,454.15152326382,0.177063298485911,0.180887060569605,0,0.0054813371405247,0.824482402985563,0.473399263402668,2839.7828419923,57.9749103942652,image15.png,1
Sample2,image6.png,295329.0,1097.0,107.430580455585,53.7053094648967,3.53790513835916,192.491863469679,718.536828418476,572.667056062899,2445.34115759586,0.793049983784267,0.0529539366125699,0.838100732930932,6.95398128127352,0.953229018692169,75.3407673606917,0.992771329229445,7.23884842330931,340.79772892577,0.140352754206091,0.142531065293447,0,0.0031312407080995,0.866821244211844,0.442629236574646,0.844697079642137,12.2813519072608,0.910434663136997,69.5608536595245,0.987233521925924,6.79395899106654,306.230581647638,0.140499821822257,0.144346913717565,0,0.0055145633542134,0.778852755236737,0.410088327885482,1476.98744769874,114.927367476458,image6.png,1
Sample3,image10.png,180957.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.895743187608,582.105052581553,2582.61393817236,0.792317835978219,0.0835444218003231,0.747475789847921,9.84498273736576,0.957734454952687,117.465820165634,0.989766130210638,10.7483322122259,567.352526320722,0.196828603945639,0.199912511449012,0,0.004426270197961,0.868889965524713,0.514246060565937,0.742877689587014,18.7099757624807,0.918207339402106,115.374417128096,0.980550960745862,10.5611423756106,545.997185948291,0.206940658511038,0.212801495059063,0,0.0083725501248374,0.779495823883166,0.487860160921776,3660.61452513967,91.7977924409988,image9.png,1
Sample2,image7.png,395840.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,841.587247372676,567.428892987066,2554.50364760814,0.849685944277702,0.0042659971405866,0.777873372694406,6.0781314642067,0.970697067579343,104.712000166952,0.993681776024733,9.63010484978184,498.158206640054,0.175564277313473,0.177468231411615,0,0.0027381202058595,0.904432556418865,0.50397218044416,0.785423836411548,12.203385700275,0.937147551799206,98.0796369084059,0.987314567879132,9.06923627699324,455.18187996775,0.177289469100108,0.181112138345102,0,0.0054797806597406,0.824743318294981,0.473769893487453,3267.78242677824,109.426497140324,image6.png,1
Sample6,image18.png,286866.0,1102.0,107.824528143967,53.6841327771648,3.59966856473978,191.718854415201,713.712946114214,573.227984494503,2472.49039993372,0.793468265237535,0.0658536395758635,0.848986493592941,6.20690820831061,0.955332217642686,70.4785803183525,0.993547912465374,6.86409215797947,317.019688163826,0.132652854329298,0.134597147306441,0,0.0027959437309239,0.872910481105134,0.433806060130201,0.855591690348606,10.8301355673517,0.915434690633771,65.0341509332712,0.988742062819801,6.45073642703219,285.229560657651,0.132264104396108,0.135656607687346,0,0.00486666468805,0.790399022069461,0.403063332660899,3487.80487804878,52.0626349892009,image18.png,1
Sample4,image12.png,284720.0,1100.0,107.663590558467,53.6868671965595,3.51990631918916,192.038676773351,711.087117167744,573.143604242765,2474.91574852748,0.79299200747074,0.0652143707231036,0.851780838491854,5.92254624971156,0.956628085902988,69.2762840079457,0.993843507016932,6.77225011618006,311.294661940908,0.130558151113008,0.132413368669585,0,0.0026682486327222,0.876220434399555,0.43193019187063,0.859089819959391,10.3164349184322,0.917606280382428,63.6044980510385,0.989276055178345,6.34325586655703,278.711701528267,0.129549706579338,0.132781294881901,0,0.0046370818057262,0.795229964946849,0.400981074240931,2845.703125,72.4591619318182,image12.png,1
Sample2,image7.png,395840.0,4279.0,511.42229499206,283.913311354311,2.21785050137977,1028.12154515707,841.587247372676,567.428892987066,2554.50364760814,0.849685944277702,0.0042659971405866,0.777873372694406,6.0781314642067,0.970697067579343,104.712000166952,0.993681776024733,9.63010484978184,498.158206640054,0.175564277313473,0.177468231411615,0,0.0027381202058595,0.904432556418865,0.50397218044416,0.785423836411548,12.203385700275,0.937147551799206,98.0796369084059,0.987314567879132,9.06923627699324,455.18187996775,0.177289469100108,0.181112138345102,0,0.0054797806597406,0.824743318294981,0.473769893487453,1874.4769874477,115.644654190047,image6.png,1
Sample1,image2.png,286541.0,1098.0,107.509570710463,53.7003379006297,3.5255474947503,192.33922762483,709.397283460308,575.334088315459,2463.62489001164,0.791348118762016,0.0624110386656473,0.848756788060718,6.18391903808345,0.955575485881946,70.6003002041877,0.993571809731722,6.87340819809731,317.653383605417,0.132777528289801,0.134714619987221,0,0.00278562167505,0.873442716311107,0.434187420229577,0.855772752345693,10.7283920993851,0.916180352021974,64.9968811500947,0.988847825260514,6.44792898096984,285.149205879326,0.13207010205777,0.135430734552213,0,0.0048212035046695,0.791870746262439,0.403323351980638,2960.8938547486,119.960579225244,image2.png,1
Sample1,image4.png,182876.0,738.0,91.5815860446479,52.0195652892644,2.66313495834269,183.009537078782,780.720449922352,574.774229532579,2578.47560001961,0.790254743705993,0.078186940255121,0.742996678299814,10.1273499203557,0.957261274500385,119.479783872437,0.989472609230399,10.9300914249685,578.935268462504,0.199598291234608,0.202770649301842,0,0.0045525444281451,0.867357276677856,0.516682550661021,0.737861830475285,19.3670759949888,0.916857382115788,117.469005233634,0.979867904371113,10.7486184908563,557.566205142087,0.210247639413523,0.216314310384174,0,0.0086635643141473,0.776113254021762,0.489827710572344,2902.23463687151,111.016706059304,image2.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,3555.00128767326,101.612749023661,image21.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,1519.02052163115,64.990298352131,image21.png,1
Sample1,image2.png,286541.0,1098.0,107.509570710463,53.7003379006297,3.5255474947503,192.33922762483,709.397283460308,575.334088315459,2463.62489001164,0.791348118762016,0.0624110386656473,0.848756788060718,6.18391903808345,0.955575485881946,70.6003002041877,0.993571809731722,6.87340819809731,317.653383605417,0.132777528289801,0.134714619987221,0,0.00278562167505,0.873442716311107,0.434187420229577,0.855772752345693,10.7283920993851,0.916180352021974,64.9968811500947,0.988847825260514,6.44792898096984,285.149205879326,0.13207010205777,0.135430734552213,0,0.0048212035046695,0.791870746262439,0.403323351980638,3773.74301675978,96.1914558904782,image2.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,2034.69898785851,86.1648745519713,image15.png,1
Sample3,image9.png,283949.0,1102.0,107.811297967376,53.6676092023791,3.53604102369554,191.743223240657,709.821992681784,575.849793448824,2473.92451342433,0.792794739926439,0.0680266836078286,0.852199408929647,5.86765634619511,0.95692025816947,69.1022691509819,0.993900565128695,6.75898394886219,310.481790019331,0.130230690398044,0.132068713878223,0,0.0026435954598947,0.876943865983711,0.431709158594094,0.859637243181728,10.0537359450335,0.919531521668566,63.4700264843096,0.989549131034269,6.33316865349838,278.318213725223,0.128989116039941,0.132138414778692,0,0.0045196280071992,0.799071137926646,0.401560803312023,3631.28491620112,74.886647047087,image9.png,1
Sample5,image15.png,283331.0,1103.0,107.896866292132,53.6732594971395,3.57836092451978,191.572250235723,715.094970193872,574.999752939142,2483.47951584221,0.794056233073212,0.063436326895152,0.85340977450995,5.90868787557695,0.956232216673517,68.5004241304774,0.993857912811251,6.7131534131975,307.437659704888,0.129487940335495,0.131338816803304,0,0.0026620244368948,0.875499245741935,0.430064138509741,0.860437947865051,10.3057775043752,0.916837836164774,62.9619369500445,0.989287133571336,6.29508936169563,275.567128521979,0.12863509476262,0.13186334466632,0,0.0046323174701589,0.793989796521804,0.399236607544406,1376.59659533279,50.5197132616487,image15.png,1
Sample4,image12.png,284720.0,1100.0,107.663590558467,53.6868671965595,3.51990631918916,192.038676773351,711.087117167744,573.143604242765,2474.91574852748,0.79299200747074,0.0652143707231036,0.851780838491854,5.92254624971156,0.956628085902988,69.2762840079457,0.993843507016932,6.77225011618006,311.294661940908,0.130558151113008,0.132413368669585,0,0.0026682486327222,0.876220434399555,0.43193019187063,0.859089819959391,10.3164349184322,0.917606280382428,63.6044980510385,0.989276055178345,6.34325586655703,278.711701528267,0.129549706579338,0.132781294881901,0,0.0046370818057262,0.795229964946849,0.400981074240931,2845.703125,52.1561316287879,image12.png,1
Sample7,image21.png,284356.0,1102.0,107.827440425354,53.6872392558693,3.6002145661679,191.715986868982,715.993620672678,572.22078661959,2482.22710442071,0.793169980355248,0.0632370317849814,0.853152375022599,5.73633939927368,0.957639903674219,68.709234596127,0.994037069231524,6.7290452854204,308.654896652895,0.129477294433349,0.131274183324598,0,0.0025846101694215,0.878719940216283,0.431237405413969,0.861377302129737,9.8749706664506,0.920003746592238,62.7214572294733,0.989734957727182,6.27708528094088,274.825968151852,0.127686131397143,0.13077943251775,0,0.0044396825582788,0.800305206339654,0.400136564352698,2964.60486070198,68.180023777857,image21.png,1
